workspace,phase,elapsed_s,degree_deg,cmX_cm,setspeed_cm_s,energy_j,theta_dot_rad_s,theta_rad,x_center_cm,mode,cart_velocity_cmd_mps,cart_force_cmd_n,hinge_assist_torque_nm,note
ros2_pendulum_ws,BALANCE,24.327,-18.049395,-25.407811,33.592765,0.876681145,5.272362948,-0.315021371,0.051195,7,0.335927648,340.000000000,-1.436459452,auto_capture
ros2_pendulum_ws,BALANCE,24.379,-12.202230,-23.967517,42.268403,0.922689120,6.057110487,-0.212969082,0.050556,7,0.422684032,340.000000000,-1.918357637,auto_capture
ros2_pendulum_ws,BALANCE,24.430,-12.883802,-19.834867,33.947845,0.856609851,-4.519093032,-0.224864760,0.049940,7,0.339478448,-340.000000000,2.122011920,auto_capture
ros2_pendulum_ws,BALANCE,24.482,-18.544995,-13.377891,25.502575,0.915368081,-6.142958817,-0.323671216,0.049308,7,0.255025752,-340.000000000,2.400000000,auto_capture
pendulum_real_ws,SWING_UP,0.274,-179.728209,0.128347,0.809521,0.001690982,0.649339486,-3.136849005,0.000000,6,0.008095206,-71.707003805,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.325,-179.454005,0.358263,10.304271,0.015011156,-1.936061689,-3.132063237,0.000000,6,0.103042708,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.376,179.517797,-0.005070,24.555774,0.018832285,-2.169008323,3.133176627,0.000000,6,0.245557738,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.428,179.905112,0.270709,11.717774,0.011567594,1.700518730,3.139936551,0.000000,6,0.117177738,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.480,-179.695291,0.468203,-3.546338,0.013721394,1.851745443,-3.136274473,0.000000,6,-0.035463380,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.533,179.478336,0.065828,12.425895,0.019789067,-2.223330982,3.132487907,0.000000,6,0.124258952,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.584,177.113692,-1.184291,27.183798,0.019972768,-2.206523112,3.091217068,0.000000,6,0.271837978,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.636,177.519711,-1.280927,12.668092,0.012379053,1.732876261,3.098303450,0.000000,6,0.126680924,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.688,178.817650,-1.042852,-2.875179,0.014776966,1.916599824,3.120956757,0.000000,6,0.113492392,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.740,177.894875,-1.930124,11.618427,0.013843610,-1.842470062,3.104851289,0.000000,6,0.116184270,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.792,176.541504,-3.128353,26.940621,0.014827236,-1.878335768,3.081230515,0.000000,6,0.269406206,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.843,176.030867,-4.076817,12.465203,0.007481434,1.278696294,3.072318222,0.000000,6,0.124652030,-138.908083310,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.896,177.576563,-4.296506,-2.009043,0.013271659,1.797268952,3.099295690,0.000000,6,-0.020090428,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,0.949,176.200690,-5.999468,10.573363,0.016266334,-1.962392902,3.075282184,0.000000,6,0.105733634,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.001,174.628091,-8.001035,27.550087,0.016487259,-1.921186653,3.047835156,0.000000,6,0.275500868,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.053,175.822822,-8.849120,11.940812,0.017045382,2.000187455,3.068687152,0.000000,6,0.119408120,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.105,177.418960,-9.572743,-2.007476,0.008616689,1.433405899,3.096545000,0.000000,6,-0.020074762,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.157,175.105653,-12.353742,13.089821,0.021546097,-2.242503973,3.056170188,0.000000,6,0.130898214,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.209,172.435751,-15.669098,26.900632,0.016648784,-1.818932998,3.009571597,0.000000,6,0.269006324,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.261,174.118964,-17.182306,12.239529,0.020916857,2.170919801,3.038949208,0.000000,6,0.122395286,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.313,175.871961,-18.814542,-2.693305,0.024400391,2.417766429,3.069544783,0.000000,6,-0.026933054,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.365,176.329523,-21.110380,11.223204,0.008471622,-1.384440895,3.077530744,0.000000,6,0.112232042,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.417,176.615414,-23.540794,47.887384,0.000921924,0.243659314,3.082520483,0.000000,6,0.478873845,34.205274621,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.469,178.942975,-25.057930,32.894516,0.046759022,3.416586298,3.123144083,0.000000,6,0.328945157,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.521,179.856997,-27.093802,18.702363,0.012647081,1.778050790,3.139096775,0.000000,6,0.187023629,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.573,178.549108,-30.261582,34.334322,0.015685887,-1.972313464,3.116269817,0.000000,6,0.343343219,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.625,-177.832460,-31.069068,45.785899,0.004020952,-0.966978761,-3.103761935,0.000000,6,0.457858991,47.601584872,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.677,-173.256632,-31.158049,53.775299,0.092719037,4.743533366,-3.023898677,0.000000,6,0.537752993,38.410928046,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.729,-169.282099,-30.347439,42.681307,0.007678583,0.456361538,-2.954529998,0.000000,6,0.426813074,30.486648121,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.781,-168.975456,-30.752116,28.469601,0.014862846,1.380329925,-2.949178055,0.000000,6,0.284696008,-142.527709233,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.833,-167.814595,-30.457183,40.949651,0.067740533,3.837305067,-2.928917221,0.000000,6,0.409496513,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.884,-167.217797,-29.885285,25.878656,0.018420281,1.474438254,-2.918501119,0.000000,6,0.258786555,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.938,-168.005123,-29.608779,40.966862,0.020821333,-1.750267487,-2.932242564,0.000000,6,0.409668615,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,1.990,-168.662367,-28.813949,55.862344,0.014161501,-1.275157573,-2.943713623,0.000000,6,0.558623435,139.554603990,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.041,-167.665397,-26.737223,22.576794,0.009061981,-0.032050020,-2.926313216,0.000000,6,0.225767941,16.126281475,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.093,-165.451705,-23.416424,2.766734,0.016059769,0.932463532,-2.887677004,0.000000,6,0.027667340,1.976238591,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.145,-163.611726,-19.432644,1.027297,0.043907445,2.644093125,-2.855563307,0.000000,6,0.010272975,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.197,-162.308290,-14.907191,-13.864566,0.028994878,1.615278596,-2.832814057,0.000000,6,-0.138645655,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.248,-164.273804,-11.455284,24.748604,0.017866773,-0.891407088,-2.867118748,0.000000,6,0.247486044,92.879486341,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.300,-163.849137,-6.187068,11.767123,0.022268790,1.302092579,-2.859706916,0.000000,6,0.117671232,-135.408083192,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.353,-162.552150,0.222730,10.980578,0.018230678,0.210031531,-2.837070217,0.000000,6,0.109805779,8.143350775,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.407,-163.491783,6.411978,4.169593,0.031277463,-1.943086438,-2.853469906,0.000000,6,0.041695931,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.457,-164.674626,12.855931,18.293298,0.026157599,-1.746713882,-2.874114423,0.000000,6,0.033383669,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.510,-164.028114,20.896597,3.711199,0.024356926,1.517320154,-2.862830648,0.000000,6,0.037111995,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.561,-163.107989,29.648763,-11.387369,0.023438782,1.275571780,-2.846771437,0.000000,6,-0.113873693,-138.187835372,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.614,-172.732460,33.559820,-55.459171,0.156345970,-6.188568772,-3.014750147,0.000000,6,-0.554591705,-44.655532398,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.666,162.030258,28.341203,-24.303979,0.276667169,-8.023804128,2.827961487,0.000000,6,-0.243039790,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.719,159.332812,32.022294,-63.091605,0.059098416,-2.908866890,2.780882180,0.000000,6,-0.630916051,-45.065432227,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.771,148.492691,29.917846,-39.756357,0.057958185,-0.164339672,2.591686381,0.000000,6,-0.397563571,-41.338006447,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.823,145.846452,30.376990,-37.120224,0.071262955,-0.947112045,2.545500793,0.000000,6,-0.371202244,-26.514445979,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.875,144.529391,29.702516,-11.717108,0.078908736,-1.233340172,2.522513737,0.000000,6,-0.117171081,96.216778356,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.927,145.353265,28.495047,-20.397027,0.069596265,-0.057262788,2.536893048,0.000000,6,-0.203970271,-14.569305097,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,2.979,144.721844,24.767285,-2.277807,0.072077304,-0.063485097,2.525872685,0.000000,6,-0.022778066,-1.627004704,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.031,145.836610,20.340224,-27.599972,0.067915034,0.224897225,2.545329008,0.000000,6,-0.275999723,-47.230783516,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.083,145.696841,13.594812,-14.276886,0.069678907,-0.597428859,2.542889584,0.000000,6,-0.142768863,50.386204910,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.136,145.763121,5.370312,0.782964,0.068903454,-0.476402296,2.544046386,0.000000,6,0.007829641,47.190480987,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.188,146.679850,-3.919309,-14.208439,0.067231599,0.825623964,2.560046320,0.000000,6,-0.142084389,-65.880360243,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.239,147.967137,-14.468922,-30.367627,0.062569951,0.840342577,2.582513729,0.000000,6,-0.303676267,-66.645945361,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.291,149.254367,-26.441654,-17.275108,0.064392615,1.519784563,2.604980121,0.000000,6,-0.172751081,-124.707944506,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.343,161.955148,-33.124154,55.749782,0.345912654,9.036207655,2.826650581,0.000000,6,0.557497823,43.522799654,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.395,-169.740751,-29.694403,11.796378,0.124369608,5.433596914,-2.962534987,0.000000,6,0.117963781,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.447,-164.541406,-35.298654,79.509396,0.109560171,4.882736040,-2.871789299,0.000000,6,0.795093962,56.792425885,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.499,-141.915755,-29.974523,42.068593,0.403333448,8.941382959,-2.476897182,0.000000,6,0.420685926,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.551,-136.003357,-31.404290,56.453859,0.110119621,-0.033657726,-2.373706382,0.000000,6,0.564538586,51.925189363,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.605,-130.797939,-30.408720,38.862520,0.164858612,2.685617792,-2.282854691,0.000000,6,0.388625198,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.657,-131.187648,-30.319436,46.511179,0.134639102,0.401618691,-2.289656398,0.000000,6,0.465111791,-44.510128370,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.708,-132.081534,-28.117017,48.139385,0.130488602,0.517242250,-2.305257652,0.000000,6,0.481393850,-44.679363851,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.760,-132.656747,-23.104199,48.525196,0.127283419,0.440311154,-2.315297006,0.000000,6,0.485251957,-44.810054287,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.812,-133.310153,-15.642054,48.339155,0.124226039,0.497936714,-2.326701104,0.000000,6,0.483391545,-44.934718091,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.864,-134.017299,-5.793323,49.335133,0.121195546,0.605124041,-2.339043116,0.000000,6,0.493351332,-45.058285579,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.916,-134.640737,6.513928,49.832912,0.117399987,0.425272260,-2.349924165,0.000000,6,0.498329122,-45.213048429,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,3.969,-135.852841,20.754027,63.613812,0.111872337,-0.509960537,-2.371079382,0.000000,6,0.636138116,45.438436840,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.021,-140.763469,34.540594,49.617417,0.120819810,-2.843845923,-2.456785998,0.000000,6,0.496174166,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.073,-169.607144,34.340932,-23.030240,0.692755729,-13.098835854,-2.960203094,0.000000,6,-0.230302396,-46.686423672,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.125,146.162361,22.479512,-96.369394,1.086648810,-15.970156886,2.551014436,0.000000,6,-0.963693936,-145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.177,108.255651,7.479512,-84.215591,0.786198862,-11.365750043,1.889417550,0.000000,6,-0.842155906,3.272661183,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.230,82.943661,-6.191201,-32.927770,0.649426022,-7.225329501,1.447639983,0.000000,6,-0.329277704,-23.519836001,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.281,68.314860,-20.637077,-41.388543,0.596486719,-3.843587452,1.192319243,0.000000,6,-0.413885426,-29.563244745,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.333,57.247971,-31.345546,19.840079,0.739524797,-5.805917847,0.999165585,0.000000,6,0.052051799,145.000000000,0.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.385,29.459483,-20.454757,92.520100,1.151338395,-10.213646070,0.514164977,0.000000,6,0.925200999,145.000000000,6.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.437,30.107658,-8.474576,48.741148,0.748541143,2.042182229,0.525477770,0.000000,6,0.487411479,-145.000000000,-6.000000000,auto_capture
pendulum_real_ws,SWING_UP,4.489,26.626708,-9.052789,92.928525,0.755017526,-1.719981307,0.464723721,0.000000,6,0.929285247,89.693093062,3.412683435,auto_capture
pendulum_real_ws,SWING_UP,4.541,27.163692,-5.111544,49.838628,0.743260419,-0.659515390,0.474095865,0.000000,6,0.498386275,39.038059396,-0.022982143,auto_capture
pendulum_real_ws,SWING_UP,4.594,23.684780,-4.074638,63.882155,0.752682260,0.483315008,0.413377397,0.000000,6,0.638821549,-145.000000000,-3.406806312,auto_capture
pendulum_real_ws,SWING_UP,4.644,22.897256,-4.673705,77.726993,0.768255077,-1.895693227,0.399632506,0.000000,6,0.777269929,145.000000000,4.267872052,auto_capture
pendulum_real_ws,SWING_UP,4.697,23.402915,-1.659897,28.565627,0.752521497,0.025059598,0.408457927,0.000000,6,0.285656266,-43.357802373,-1.918251386,auto_capture
pendulum_real_ws,SWING_UP,4.749,20.009305,-1.276539,43.823871,0.761614088,0.353731249,0.349228246,0.000000,6,0.438238710,-145.000000000,-2.703467106,auto_capture
pendulum_real_ws,SWING_UP,4.802,19.333431,-3.887457,58.990690,0.782019119,-2.199281761,0.337432019,0.000000,6,0.589906898,145.000000000,5.111282139,auto_capture
pendulum_real_ws,SWING_UP,4.855,20.439324,-4.107187,13.094609,0.760140842,-0.106482386,0.356733509,0.000000,6,0.130946088,34.572033283,-1.264557155,auto_capture
pendulum_real_ws,SWING_UP,4.907,16.848168,-6.205567,30.493450,0.769837009,0.685623603,0.294056006,0.000000,6,0.304934504,-145.000000000,-3.517247556,auto_capture
pendulum_real_ws,SWING_UP,4.958,15.695628,-10.019551,44.178613,0.796386918,-2.560203862,0.273940384,0.000000,6,0.295424430,145.000000000,4.104674131,auto_capture
pendulum_real_ws,BALANCE,5.011,16.891896,-7.360618,0.568333,0.775271658,1.360319584,0.294819210,-8.740412,7,0.005683328,-150.000000000,-5.679709117,manual_A_near_upright
pendulum_real_ws,BALANCE,5.062,14.040948,-11.213397,43.586948,0.773283121,0.227497173,0.245060779,-8.740412,7,0.435869476,-108.301244486,-1.830764458,manual_A_near_upright
pendulum_real_ws,BALANCE,5.114,13.784386,-16.479441,28.524066,0.809969567,-3.019560478,0.240582915,-8.740412,7,0.285240662,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,5.166,12.961642,-14.959270,14.144764,0.789670193,1.927976324,0.226223335,-8.740412,7,0.141447642,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,5.218,9.599605,-19.667404,57.096694,0.782734633,-0.925923511,0.167544718,-8.740412,7,0.570966942,63.660758303,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,5.270,11.105545,-20.182502,42.664787,0.789599677,-1.742681030,0.193828332,-8.740412,7,0.426647872,150.000000000,4.704351803,manual_A_near_upright
pendulum_real_ws,BALANCE,5.323,10.386076,-18.216584,27.473131,0.796308520,2.117656247,0.181271225,-8.740412,7,0.274731310,-150.000000000,-3.959065103,manual_A_near_upright
pendulum_real_ws,BALANCE,5.374,7.971353,-23.746259,70.767291,0.785265421,-1.031621858,0.139126358,-8.708277,7,0.707672910,117.499011275,2.675121335,manual_A_near_upright
pendulum_real_ws,BALANCE,5.426,10.468559,-22.872785,25.189722,0.778904510,0.398779875,0.182710814,-8.708277,7,0.251897218,17.992658433,-2.098294262,manual_A_near_upright
pendulum_real_ws,BALANCE,5.478,6.767940,-24.704643,39.426656,0.782290577,0.237157506,0.118122835,-8.708277,7,0.394266564,-130.131658469,-1.290456776,manual_A_near_upright
pendulum_real_ws,BALANCE,5.530,7.572116,-28.265653,24.558164,0.810907739,-2.717054921,0.132158355,-8.708277,7,0.245581636,150.000000000,3.190166685,manual_A_near_upright
pendulum_real_ws,BALANCE,5.582,8.288187,-26.225083,-18.766602,0.789867938,1.513798836,0.144656145,-8.708277,7,-0.187666018,-150.000000000,-5.495108925,manual_A_near_upright
pendulum_real_ws,BALANCE,5.634,4.909435,-29.187619,26.288376,0.784202734,-0.458902221,0.085685808,-8.675990,7,0.262883760,-28.021128577,1.082900970,manual_A_near_upright
pendulum_real_ws,BALANCE,5.687,8.719718,-29.900464,-18.164082,0.782120723,-0.681206950,0.152187788,-8.675990,7,-0.181640824,150.000000000,1.495017195,manual_A_near_upright
pendulum_real_ws,BALANCE,5.739,3.998410,-29.795181,13.496321,0.783845992,0.016574006,0.069785413,-8.644060,7,0.280000000,20.000000000,1.616309213,manual_A_near_upright
pendulum_real_ws,BALANCE,5.791,6.614255,-31.933816,-1.596188,0.802959137,-2.278754976,0.115440532,-8.644060,7,-0.015961876,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,5.844,4.420857,-28.332755,-0.848268,0.797833932,1.884238388,0.077158512,-8.612227,7,-0.008482684,-150.000000000,0.282221746,manual_A_near_upright
pendulum_real_ws,BALANCE,5.896,4.223328,-31.683567,13.155657,0.809215661,-2.523945000,0.073710980,-8.581366,7,0.131556572,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,5.948,6.320261,-29.484516,-29.924754,0.784148210,0.658251902,0.110309368,-8.549584,7,-0.299247536,-35.943656128,-2.602798244,manual_A_near_upright
pendulum_real_ws,BALANCE,5.999,3.454560,-29.987764,13.558217,0.786036623,0.698149822,0.060293443,-8.549584,7,0.135582174,-150.000000000,-2.505399924,manual_A_near_upright
pendulum_real_ws,BALANCE,6.050,3.488260,-32.017479,28.067665,0.800175583,-2.006401519,0.060881630,-8.549584,7,0.280676648,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,6.102,5.575140,-31.407780,12.821742,0.783555661,0.391104823,0.097304547,-8.518466,7,0.128217418,106.980213129,-1.689405896,manual_A_near_upright
pendulum_real_ws,BALANCE,6.156,0.599460,-29.881127,27.131033,0.787802796,0.869521766,0.010462546,-8.518466,7,0.271310326,-150.000000000,-2.829551106,manual_A_near_upright
pendulum_real_ws,BALANCE,6.206,1.438719,-29.688177,23.236291,0.801970597,-2.079320856,0.025110392,-8.487779,7,0.080476659,150.000000000,3.382884130,manual_A_near_upright
pendulum_real_ws,BALANCE,6.264,3.407196,-24.353657,-25.672776,0.789806832,1.193780695,0.059466793,-8.449471,7,-0.076195927,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,6.323,0.369535,-25.622609,26.525406,0.785443849,-0.403735752,0.006449607,-8.449471,7,0.265254063,-55.355061955,1.262931173,manual_A_near_upright
pendulum_real_ws,BALANCE,6.376,3.577076,-24.297241,-11.129694,0.790579914,-1.279101112,0.062431749,-8.449471,7,-0.111296938,150.000000000,3.812180687,manual_A_near_upright
pendulum_real_ws,BALANCE,6.428,2.983605,-22.144793,-27.242634,0.803655763,2.201571764,0.052073734,-8.449471,7,-0.272426340,-150.000000000,-3.815436363,manual_A_near_upright
pendulum_real_ws,BALANCE,6.479,0.634974,-26.432435,16.656879,0.796947130,-1.744364286,0.011082379,-8.449471,7,0.166568790,150.000000000,5.532095012,manual_A_near_upright
pendulum_real_ws,BALANCE,6.530,3.106556,-24.651519,-26.691254,0.784225048,-0.020550724,0.054219637,-8.418508,7,-0.266912538,86.750638743,-0.178226049,manual_A_near_upright
pendulum_real_ws,BALANCE,6.582,2.083931,-23.514398,-11.702196,0.803233844,2.161791179,0.036371449,-8.418508,7,-0.117021958,-150.000000000,-2.675021549,manual_A_near_upright
pendulum_real_ws,BALANCE,6.634,0.507956,-26.861720,30.648976,0.786256826,-0.606680783,0.008865496,-8.388092,7,0.306489760,61.728017953,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,6.687,2.921957,-27.987970,-13.171728,0.789677366,-1.160552377,0.050997769,-8.388092,7,-0.131717282,150.000000000,3.484277647,manual_A_near_upright
pendulum_real_ws,BALANCE,6.739,1.871707,-27.651642,-27.540177,0.800217544,1.976543892,0.032667455,-8.358461,7,-0.275401774,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,6.790,0.058367,-32.736366,16.935261,0.789436358,-1.076633828,0.001018689,-8.327900,7,0.169352606,150.000000000,3.440644147,manual_A_near_upright
pendulum_real_ws,BALANCE,6.842,3.656170,-29.138853,-53.732267,0.791525205,1.371482771,0.063812207,-8.327900,7,-0.387041956,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,6.895,-1.121403,-31.578182,20.134898,0.784964842,-0.244947995,-0.019572170,-8.327900,7,0.201348980,20.000000000,0.871908348,manual_A_near_upright
pendulum_real_ws,BALANCE,6.947,1.497731,-28.267529,-21.980052,0.785078062,-0.320983379,0.026140333,-8.297719,7,-0.219800522,117.384033457,-1.631495864,manual_A_near_upright
pendulum_real_ws,BALANCE,7.000,0.796563,-25.108506,-32.658522,0.807899264,2.405056430,0.013902640,-8.297719,7,-0.326585217,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.052,-1.263890,-27.905343,11.383164,0.798405351,-1.850730819,-0.022059035,-8.297719,7,0.113831641,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.103,0.704307,-24.958177,-23.672675,0.787097593,-0.762764658,0.012292479,-8.266643,7,-0.236726753,150.000000000,2.385530751,manual_A_near_upright
pendulum_real_ws,BALANCE,7.155,0.673606,-19.448900,-36.666634,0.810083069,2.515461555,0.011756639,-8.266643,7,-0.221690179,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.207,-1.074283,-21.785770,6.589879,0.803969216,-2.193067977,-0.018749784,-8.236299,7,0.065898787,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.258,1.979717,-19.094029,-36.199541,0.784636786,0.133231484,0.034552585,-8.236299,7,-0.361995407,57.281837973,-0.581827382,manual_A_near_upright
pendulum_real_ws,BALANCE,7.310,0.431183,-19.237141,-21.504117,0.799400310,1.911244443,0.007525560,-8.205761,7,-0.215041173,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.362,-0.990735,-23.563674,22.232690,0.789788145,-1.123255041,-0.017291587,-8.175666,7,0.222326905,149.172116132,3.672228273,manual_A_near_upright
pendulum_real_ws,BALANCE,7.414,3.152494,-20.703421,-50.231433,0.794061135,1.569629882,0.055021402,-8.175666,7,-0.502314327,-125.211416696,-5.270411928,manual_A_near_upright
pendulum_real_ws,BALANCE,7.466,-2.633500,-23.997162,-5.770175,0.785314315,-0.481855361,-0.045963248,-8.175666,7,-0.057701753,-20.577783675,1.748771771,manual_A_near_upright
pendulum_real_ws,BALANCE,7.518,-0.892301,-22.476474,-20.614420,0.790066058,-1.152566973,-0.015573599,-8.146450,7,-0.206144201,150.000000000,3.758295506,manual_A_near_upright
pendulum_real_ws,BALANCE,7.570,0.793327,-15.877690,-34.373700,0.826890771,3.245319139,0.013846173,-8.146450,7,-0.343736999,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.622,-0.943126,-18.769951,9.699274,0.789869352,-1.131648287,-0.016460659,-8.116497,7,0.096992745,114.434076548,3.695347484,manual_A_near_upright
pendulum_real_ws,BALANCE,7.674,2.406071,-16.924196,-33.302328,0.784907428,0.336664721,0.041993856,-8.088649,7,-0.333023275,57.615405056,-1.266299462,manual_A_near_upright
pendulum_real_ws,BALANCE,7.726,-0.578474,-16.743148,-19.132764,0.790061990,1.149128955,-0.010096275,-8.088649,7,-0.191327637,-150.000000000,-3.631779417,manual_A_near_upright
pendulum_real_ws,BALANCE,7.778,0.208633,-19.382645,-3.621661,0.800368269,-1.972997133,0.003641327,-8.088649,7,-0.036216611,150.000000000,6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,7.830,2.757976,-17.809695,-48.107462,0.794259891,1.574357680,0.048135768,-8.060663,7,-0.481074619,-134.341615783,-5.254555531,manual_A_near_upright
pendulum_real_ws,BALANCE,7.881,-1.706951,-20.701317,-3.818101,0.784766906,-0.187770967,-0.029791921,-8.060663,7,-0.038181007,-64.839842029,0.734930738,manual_A_near_upright
pendulum_real_ws,BALANCE,7.934,0.613363,-20.902635,-20.090908,0.793599587,-1.485098600,0.010705204,-8.029460,7,-0.339273365,87.275447779,-0.033242470,manual_A_near_upright
pendulum_real_ws,BALANCE,7.987,0.583598,-16.533747,-33.902305,0.814660282,2.733159229,0.010185699,-8.029460,7,-0.339023045,-150.000000000,-6.000000000,manual_A_near_upright
pendulum_real_ws,BALANCE,8.039,-1.968794,-19.470212,10.423136,0.810027701,-2.522862462,-0.034361929,-8.000369,7,0.104231361,150.000000000,6.000000000,manual_A_near_upright
